key_centro,nome_centro,empresa,nome_empreendimento,cod_insumo,cod_sub_grupo,descricao_insumo,unidade,data_movimento,classe,tipo_movimento,tipo_documento,numero_documento,num_movimento,quantidade,preco_unitario,valor,titulo_grupo,titulo_subgrupo,quantidade_estoque_atual,valor_estoque_atual
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-10-23,S,S,RM,50651,10651,1755091,0.7,1228563.7,AGLOMERANTES,CIMENTO,853437,597405.8999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-10-13,E,C,NF-e,50652,10652,6985,65,454025,AGREGADOS,AREIAS,19183,1246895
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-10-21,E,C,NF-e,50653,10653,1116809,0.45,502564.05,CERÂMICAS,TIJOLOS,2942583,1324162.35
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-10-04,S,S,RM,50654,10654,2694920,0.45,1212714,CERÂMICAS,TIJOLOS,247663,111448.35
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-10-30,E,C,NF-e,50655,10655,377509,1,377509,ACESSÓRIOS,VALES,1136718,1136718
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-10-07,E,C,NF-e,50656,10656,71392,6.5,464048,AÇOS,VERGALHOES,116234,755521
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-10-05,S,T,TRF,50657,10657,11202,6.5,72813,AÇOS,VERGALHOES,105032,682708
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-10-29,E,C,NF-e,50658,10658,121791,3.2,389731.2,FIOS E CABOS,CONDUTORES,381700,1221440
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-10-02,S,S,RM,50659,10659,367130,3.2,1174816,FIOS E CABOS,CONDUTORES,14570,46624
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-10-05,E,C,NF-e,50660,10660,16637,25,415925,TELHAS ESPECIAIS,TELHAS,52380,1309500
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-10-07,S,S,RM,50661,10661,52283,25,1307075,TELHAS ESPECIAIS,TELHAS,97,2425
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-10-07,E,C,NF-e,50662,10662,9804,42,411768,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,31917,1340514
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-10-13,S,S,RM,50663,10663,28120,42,1181040,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,3797,159474
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-10-03,E,C,NF-e,50664,10664,1029,350,360150,CONCRETO USINADO,CONCRETOS,3013,1054550
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-10-06,E,C,NF-e,50665,10665,72185,5.8,418673,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,318320,1846256
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-10-19,S,S,RM,50666,10666,219410,5.8,1272578,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,98910,573678
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-10-08,S,T,TRF,50667,10667,10571,5.8,61311.799999999996,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,88339,512366.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-11-24,E,C,NF-e,50668,10668,812534,0.5,406267,AGLOMERANTES,CIMENTO,1923514,961757
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-11-24,S,T,TRF,50669,10669,112414,0.5,56207,AGLOMERANTES,CIMENTO,1811100,905550
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-11-11,E,C,NF-e,50670,10670,551618,0.7,386132.6,AGLOMERANTES,CIMENTO,1405055,983538.4999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-11-24,E,C,NF-e,50671,10671,7372,65,479180,AGREGADOS,AREIAS,26555,1726075
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-11-08,S,S,RM,50672,10672,22753,65,1478945,AGREGADOS,AREIAS,3802,247130
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-11-30,E,C,NF-e,50673,10673,853499,0.45,384074.55,CERÂMICAS,TIJOLOS,1101162,495522.9
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-11-20,E,C,NF-e,50674,10674,505573,1,505573,ACESSÓRIOS,VALES,1642291,1642291
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-11-24,S,S,RM,50675,10675,1366032,1,1366032,ACESSÓRIOS,VALES,276259,276259
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-11-14,E,C,NF-e,50676,10676,75206,6.5,488839,AÇOS,VERGALHOES,180238,1171547
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-11-28,S,T,TRF,50677,10677,11549,6.5,75068.5,AÇOS,VERGALHOES,168689,1096478.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-11-24,E,C,NF-e,50678,10678,149366,3.2,477971.2,FIOS E CABOS,CONDUTORES,163936,524595.2000000001
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-11-20,E,C,NF-e,50679,10679,20505,25,512625,TELHAS ESPECIAIS,TELHAS,20602,515050
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-11-16,E,C,NF-e,50680,10680,9800,42,411600,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,13597,571074
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-11-10,E,C,NF-e,50681,10681,1383,350,484050,CONCRETO USINADO,CONCRETOS,4396,1538600
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-11-10,S,S,RM,50682,10682,4090,350,1431500,CONCRETO USINADO,CONCRETOS,306,107100
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-11-19,E,C,NF-e,50683,10683,72205,5.8,418789,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,160544,931155.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-11-17,S,T,TRF,50684,10684,15892,5.8,92173.59999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,144652,838981.6
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-12-10,E,C,NF-e,50685,10685,1074755,0.5,537377.5,AGLOMERANTES,CIMENTO,2885855,1442927.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-12-09,S,S,RM,50686,10686,1926988,0.5,963494,AGLOMERANTES,CIMENTO,958867,479433.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-12-04,S,T,TRF,50687,10687,137610,0.5,68805,AGLOMERANTES,CIMENTO,821257,410628.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-12-15,E,C,NF-e,50688,10688,551949,0.7,386364.3,AGLOMERANTES,CIMENTO,1957004,1369902.7999999998
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-12-10,S,S,RM,50689,10689,1397178,0.7,978024.6,AGLOMERANTES,CIMENTO,559826,391878.19999999995
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-12-09,E,C,NF-e,50690,10690,5603,65,364195,AGREGADOS,AREIAS,9405,611325
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-12-17,E,C,NF-e,50691,10691,1193376,0.45,537019.2000000001,CERÂMICAS,TIJOLOS,2294538,1032542.1
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-12-05,S,S,RM,50692,10692,2103882,0.45,946746.9,CERÂMICAS,TIJOLOS,190656,85795.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-12-01,E,C,NF-e,50693,10693,520163,1,520163,ACESSÓRIOS,VALES,796422,796422
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-12-08,E,C,NF-e,50694,10694,66982,6.5,435383,AÇOS,VERGALHOES,235671,1531861.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-12-04,S,S,RM,50695,10695,152542,6.5,991523,AÇOS,VERGALHOES,83129,540338.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-12-08,S,T,TRF,50696,10696,11443,6.5,74379.5,AÇOS,VERGALHOES,71686,465959
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-12-22,E,C,NF-e,50697,10697,147969,3.2,473500.80000000005,FIOS E CABOS,CONDUTORES,311905,998096
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-12-31,E,C,NF-e,50698,10698,16906,25,422650,TELHAS ESPECIAIS,TELHAS,37508,937700
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-12-25,E,C,NF-e,50699,10699,11051,42,464142,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,24648,1035216
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-12-20,E,C,NF-e,50700,10700,1481,350,518350,CONCRETO USINADO,CONCRETOS,1787,625450
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-12-13,E,C,NF-e,50701,10701,88970,5.8,516026,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,233622,1355007.5999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-12-18,S,S,RM,50702,10702,168418,5.8,976824.4,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,65204,378183.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-12-13,S,T,TRF,50703,10703,9685,5.8,56173,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,55519,322010.2
